transaction_id,customer_id,date,product_category,amount,items_count,payment_method,is_online,total_amount,year,month,day_of_week,is_weekend
1120,908,2024-07-24,Books,19.1,2,Credit Card,True,38.2,2024,7,2,False
1121,254,2024-06-15,Clothing,35.84,1,PayPal,True,35.84,2024,6,5,True
1122,463,2024-04-28,Home & Garden,135.32,3,Credit Card,False,405.96,2024,4,6,True
1123,439,2024-06-16,Sports,200.84,3,Bank Transfer,True,602.52,2024,6,6,True
1124,464,2024-01-29,Electronics,1665.78,4,PayPal,True,6663.12,2024,1,0,False
1125,580,2024-04-30,Sports,170.1,1,Credit Card,True,170.1,2024,4,1,False
1126,527,2024-05-03,Home & Garden,202.35,3,Credit Card,True,607.05,2024,5,4,False
1127,113,2024-07-28,Sports,190.66,2,Credit Card,True,381.32,2024,7,6,True
1128,733,2024-03-16,Home & Garden,104.24,2,Credit Card,True,208.48,2024,3,5,True
1129,612,2024-04-04,Home & Garden,224.52,3,Credit Card,True,673.5600000000001,2024,4,3,False
1130,217,2024-05-18,Electronics,965.67,3,Credit Card,True,2897.0099999999998,2024,5,5,True
1131,684,2024-09-07,Books,42.72,1,Credit Card,True,42.72,2024,9,5,True
1132,132,2024-01-04,Sports,165.61,3,Credit Card,True,496.83000000000004,2024,1,3,False
1133,168,2024-06-15,Electronics,1870.69,1,Credit Card,True,1870.69,2024,6,5,True
1134,121,2024-05-19,Electronics,1297.07,1,Credit Card,True,1297.07,2024,5,6,True
1135,315,2024-10-04,Electronics,1201.12,2,Bank Transfer,True,2402.24,2024,10,4,False
1136,993,2024-03-18,Books,13.6,2,Credit Card,False,27.2,2024,3,0,False
1137,407,2024-07-27,Books,20.9,3,Credit Card,True,62.699999999999996,2024,7,5,True
1138,42,2024-05-07,Books,25.28,4,PayPal,True,101.12,2024,5,1,False
1139,711,2024-06-17,Sports,88.34,2,Credit Card,False,176.68,2024,6,0,False
1140,106,2024-04-19,Home & Garden,135.78,2,PayPal,True,271.56,2024,4,4,False
1141,833,2024-05-02,Clothing,44.89,1,Bank Transfer,True,44.89,2024,5,3,False
1142,265,2024-02-06,Home & Garden,137.25,2,Credit Card,False,274.5,2024,2,1,False
1143,816,2024-06-12,Clothing,40.09,2,Credit Card,True,80.18,2024,6,2,False
1144,757,2023-12-26,Electronics,533.88,2,Credit Card,True,1067.76,2023,12,1,False
1145,984,2024-06-03,Sports,191.91,4,Credit Card,True,767.64,2024,6,0,False
1146,502,2024-07-24,Clothing,187.47,3,Credit Card,False,562.41,2024,7,2,False
1147,413,2024-06-30,Books,14.28,3,Credit Card,True,42.839999999999996,2024,6,6,True
1148,151,2024-05-19,Home & Garden,225.11,1,PayPal,True,225.11,2024,5,6,True
1149,370,2024-04-29,Sports,194.86,2,PayPal,True,389.72,2024,4,0,False
1150,444,2023-12-26,Sports,34.31,4,Credit Card,True,137.24,2023,12,1,False
1151,664,2023-12-18,Clothing,112.38,1,Credit Card,False,112.38,2023,12,0,False
1152,162,2024-08-14,Home & Garden,171.13,3,Credit Card,True,513.39,2024,8,2,False
1153,664,2023-12-13,Clothing,166.02,1,Credit Card,True,166.02,2023,12,2,False
1154,93,2024-03-19,Clothing,117.21,3,Credit Card,True,351.63,2024,3,1,False
1155,403,2024-07-29,Home & Garden,178.67,3,PayPal,True,536.01,2024,7,0,False
1156,679,2024-07-05,Electronics,846.61,1,PayPal,True,846.61,2024,7,4,False
1157,760,2024-10-18,Clothing,191.11,1,Credit Card,True,191.11,2024,10,4,False
1158,650,2024-06-21,Home & Garden,188.42,3,PayPal,True,565.26,2024,6,4,False
1159,27,2023-12-18,Sports,116.1,2,Credit Card,True,232.2,2023,12,0,False
1160,152,2024-09-01,Sports,117.49,3,Credit Card,True,352.46999999999997,2024,9,6,True
1161,834,2024-04-20,Clothing,134.18,4,Credit Card,True,536.72,2024,4,5,True
1162,637,2024-06-25,Books,18.42,1,PayPal,True,18.42,2024,6,1,False
1163,454,2024-03-12,Electronics,733.67,1,Bank Transfer,False,733.67,2024,3,1,False
1164,379,2024-08-27,Electronics,762.17,1,Credit Card,True,762.17,2024,8,1,False
1165,24,2024-11-14,Sports,198.39,1,Credit Card,True,198.39,2024,11,3,False
1166,911,2024-02-09,Clothing,188.24,1,Credit Card,True,188.24,2024,2,4,False
1167,118,2024-07-11,Electronics,1384.67,2,Credit Card,False,2769.34,2024,7,3,False
1168,581,2024-01-14,Sports,246.45,4,Bank Transfer,True,985.8,2024,1,6,True
1169,522,2024-03-03,Home & Garden,159.86,2,Credit Card,True,319.72,2024,3,6,True
1170,176,2024-01-24,Home & Garden,166.51,2,Bank Transfer,True,333.02,2024,1,2,False
1171,369,2024-08-24,Books,30.04,2,Bank Transfer,True,60.08,2024,8,5,True
1172,522,2023-12-23,Sports,167.06,3,Credit Card,True,501.18,2023,12,5,True
1173,838,2024-06-27,Books,41.6,4,Credit Card,True,166.4,2024,6,3,False
1174,717,2024-02-04,Electronics,1663.2,3,Bank Transfer,True,4989.6,2024,2,6,True
1175,731,2024-02-19,Home & Garden,62.49,3,Credit Card,False,187.47,2024,2,0,False
1176,938,2024-08-27,Books,16.16,4,Credit Card,True,64.64,2024,8,1,False
1177,236,2024-04-16,Sports,28.33,2,PayPal,True,56.66,2024,4,1,False
1178,494,2024-07-19,Sports,125.79,1,Credit Card,True,125.79,2024,7,4,False
1179,347,2024-04-24,Electronics,863.5,3,Credit Card,True,2590.5,2024,4,2,False
1180,90,2024-05-14,Books,24.28,3,PayPal,True,72.84,2024,5,1,False
1181,15,2024-03-28,Sports,99.43,4,PayPal,True,397.72,2024,3,3,False
1182,688,2024-08-01,Books,48.29,2,Credit Card,True,96.58,2024,8,3,False
1183,391,2024-11-26,Sports,110.75,1,PayPal,False,110.75,2024,11,1,False
1184,623,2024-01-21,Electronics,1797.21,4,Bank Transfer,True,7188.84,2024,1,6,True
1185,48,2024-12-02,Electronics,1697.76,1,PayPal,False,1697.76,2024,12,0,False
1186,255,2024-04-28,Clothing,163.14,1,Credit Card,True,163.14,2024,4,6,True
1187,464,2024-01-12,Sports,175.41,1,PayPal,False,175.41,2024,1,4,False
1188,484,2024-11-06,Home & Garden,243.62,1,PayPal,True,243.62,2024,11,2,False
1189,702,2024-09-07,Sports,197.26,2,PayPal,True,394.52,2024,9,5,True
1190,580,2024-08-06,Books,23.9,4,PayPal,True,95.6,2024,8,1,False
1191,920,2024-06-14,Home & Garden,163.11,3,Credit Card,True,489.33000000000004,2024,6,4,False
1192,820,2024-07-19,Books,34.65,4,PayPal,True,138.6,2024,7,4,False
1193,118,2024-09-22,Books,49.09,3,Credit Card,True,147.27,2024,9,6,True
1194,555,2023-12-31,Electronics,1461.3,1,Credit Card,True,1461.3,2023,12,6,True
1195,117,2024-10-03,Home & Garden,113.86,2,Credit Card,True,227.72,2024,10,3,False
1196,601,2024-07-28,Books,40.47,2,Credit Card,True,80.94,2024,7,6,True
1197,57,2024-06-14,Electronics,852.85,3,Credit Card,True,2558.55,2024,6,4,False
1198,858,2024-07-09,Electronics,1440.19,1,PayPal,True,1440.19,2024,7,1,False
1199,945,2024-02-18,Clothing,113.61,3,Credit Card,True,340.83,2024,2,6,True
1200,60,2024-10-07,Home & Garden,247.51,4,PayPal,True,990.04,2024,10,0,False
1201,879,2024-08-30,Clothing,177.25,4,Credit Card,True,709.0,2024,8,4,False
1202,110,2024-05-16,Books,12.27,3,Credit Card,True,36.81,2024,5,3,False
1203,711,2024-10-02,Electronics,1765.54,4,PayPal,True,7062.16,2024,10,2,False
1204,967,2024-05-13,Clothing,190.84,1,PayPal,True,190.84,2024,5,0,False
1205,638,2024-12-08,Electronics,1027.84,4,Credit Card,True,4111.36,2024,12,6,True
1206,924,2024-06-04,Books,22.04,2,Credit Card,True,44.08,2024,6,1,False
1207,917,2023-12-22,Electronics,477.77,2,Credit Card,True,955.54,2023,12,4,False
1208,881,2024-10-24,Home & Garden,59.81,1,PayPal,True,59.81,2024,10,3,False
1209,16,2024-09-09,Clothing,114.97,1,Credit Card,True,114.97,2024,9,0,False
1210,895,2024-11-10,Clothing,92.3,2,Credit Card,False,184.6,2024,11,6,True
1211,668,2024-02-02,Sports,38.39,1,PayPal,True,38.39,2024,2,4,False
1212,697,2024-10-19,Electronics,665.24,1,Credit Card,True,665.24,2024,10,5,True
1213,374,2024-02-12,Home & Garden,153.2,2,Credit Card,True,306.4,2024,2,0,False
1214,13,2024-02-13,Home & Garden,192.36,4,PayPal,True,769.44,2024,2,1,False
1215,377,2024-02-24,Home & Garden,269.64,2,Credit Card,True,539.28,2024,2,5,True
1216,253,2024-10-13,Home & Garden,211.77,3,PayPal,True,635.3100000000001,2024,10,6,True
1217,746,2024-11-06,Clothing,152.42,4,Credit Card,True,609.68,2024,11,2,False
1218,301,2024-12-08,Books,21.3,1,Credit Card,True,21.3,2024,12,6,True
1219,503,2024-04-26,Electronics,1228.36,1,Bank Transfer,False,1228.36,2024,4,4,False
1220,338,2024-02-15,Electronics,1408.66,3,Credit Card,True,4225.9800000000005,2024,2,3,False
1221,816,2024-07-02,Sports,48.93,3,Credit Card,True,146.79,2024,7,1,False
1222,296,2023-12-22,Sports,137.8,4,PayPal,True,551.2,2023,12,4,False
1223,766,2024-02-21,Home & Garden,86.64,3,Bank Transfer,True,259.92,2024,2,2,False
1224,763,2024-09-21,Sports,238.87,2,Bank Transfer,True,477.74,2024,9,5,True
1225,577,2024-09-01,Clothing,125.75,4,Credit Card,True,503.0,2024,9,6,True
1226,895,2024-05-17,Clothing,132.28,3,Credit Card,True,396.84000000000003,2024,5,4,False
1227,465,2024-08-18,Clothing,78.02,4,Bank Transfer,False,312.08,2024,8,6,True
1228,730,2023-12-30,Sports,129.52,4,Credit Card,False,518.08,2023,12,5,True
1229,802,2024-10-15,Electronics,1873.49,1,Credit Card,True,1873.49,2024,10,1,False
1230,371,2024-09-28,Electronics,1305.06,3,PayPal,True,3915.18,2024,9,5,True
1231,979,2024-07-01,Sports,102.84,3,PayPal,True,308.52,2024,7,0,False
1232,191,2024-05-11,Home & Garden,142.43,2,Credit Card,False,284.86,2024,5,5,True
1233,963,2024-07-19,Electronics,688.96,2,PayPal,False,1377.92,2024,7,4,False
1234,468,2024-09-09,Clothing,111.29,2,Credit Card,False,222.58,2024,9,0,False
1235,159,2024-03-19,Electronics,1114.65,2,PayPal,True,2229.3,2024,3,1,False
1236,474,2023-12-22,Clothing,109.31,3,Credit Card,False,327.93,2023,12,4,False
1237,65,2024-06-23,Clothing,88.43,2,PayPal,True,176.86,2024,6,6,True
1238,739,2024-06-09,Clothing,191.52,4,Credit Card,True,766.08,2024,6,6,True
1239,973,2024-11-24,Sports,119.76,4,Credit Card,True,479.04,2024,11,6,True
1240,74,2024-10-07,Sports,53.77,4,PayPal,True,215.08,2024,10,0,False
1241,661,2024-01-29,Clothing,29.91,3,Credit Card,True,89.73,2024,1,0,False
1242,630,2024-02-26,Sports,135.3,1,PayPal,False,135.3,2024,2,0,False
1243,564,2024-08-12,Books,16.1,4,PayPal,True,64.4,2024,8,0,False
1244,375,2024-08-27,Home & Garden,292.42,2,PayPal,True,584.84,2024,8,1,False
1245,633,2024-03-07,Clothing,54.28,1,Credit Card,True,54.28,2024,3,3,False
1246,525,2024-07-02,Electronics,1625.64,4,PayPal,True,6502.56,2024,7,1,False
1247,1000,2024-03-12,Sports,214.78,2,Credit Card,True,429.56,2024,3,1,False
1248,579,2024-03-28,Clothing,185.29,2,Credit Card,True,370.58,2024,3,3,False
1249,296,2024-05-24,Electronics,277.59,3,Credit Card,True,832.77,2024,5,4,False
1250,369,2024-11-13,Books,33.59,1,Credit Card,True,33.59,2024,11,2,False
1251,494,2024-06-19,Home & Garden,90.72,1,Bank Transfer,True,90.72,2024,6,2,False
1252,764,2024-02-21,Sports,169.38,2,Credit Card,True,338.76,2024,2,2,False
1253,507,2024-04-23,Home & Garden,192.07,1,PayPal,True,192.07,2024,4,1,False
1254,929,2024-01-31,Books,25.71,3,Credit Card,True,77.13,2024,1,2,False
1255,507,2024-03-05,Sports,120.46,4,Credit Card,False,481.84,2024,3,1,False
1256,71,2024-10-23,Books,23.03,1,Credit Card,True,23.03,2024,10,2,False
1257,892,2024-11-29,Home & Garden,289.83,2,Credit Card,True,579.66,2024,11,4,False
1258,385,2024-09-13,Books,20.99,3,Credit Card,True,62.97,2024,9,4,False
1259,334,2024-05-13,Clothing,57.24,3,Credit Card,True,171.72,2024,5,0,False
1260,769,2023-12-18,Books,18.27,3,Credit Card,True,54.81,2023,12,0,False
1261,923,2024-07-23,Books,16.9,2,Bank Transfer,False,33.8,2024,7,1,False
1262,530,2024-09-17,Sports,218.42,2,Credit Card,True,436.84,2024,9,1,False
1263,869,2024-12-06,Clothing,58.72,4,Credit Card,True,234.88,2024,12,4,False
1264,526,2024-04-19,Home & Garden,154.83,2,PayPal,True,309.66,2024,4,4,False
1265,378,2024-04-04,Sports,209.73,1,Credit Card,True,209.73,2024,4,3,False
1266,780,2024-09-28,Home & Garden,232.0,4,Credit Card,False,928.0,2024,9,5,True
1267,530,2024-09-23,Books,37.45,1,PayPal,True,37.45,2024,9,0,False
1268,204,2024-06-23,Home & Garden,169.77,1,Credit Card,True,169.77,2024,6,6,True
1269,873,2024-05-27,Sports,214.32,2,Credit Card,True,428.64,2024,5,0,False
1270,451,2024-05-30,Home & Garden,296.02,3,Credit Card,False,888.06,2024,5,3,False
1271,761,2024-05-25,Electronics,103.67,1,Bank Transfer,False,103.67,2024,5,5,True
1272,331,2024-03-20,Clothing,167.69,4,PayPal,False,670.76,2024,3,2,False
1273,584,2024-08-21,Books,23.55,1,Credit Card,True,23.55,2024,8,2,False
1274,296,2024-08-31,Clothing,26.28,4,PayPal,True,105.12,2024,8,5,True
1275,393,2024-02-02,Home & Garden,146.55,1,Credit Card,True,146.55,2024,2,4,False
1276,373,2024-11-15,Home & Garden,38.92,1,Credit Card,True,38.92,2024,11,4,False
1277,480,2024-01-25,Sports,33.58,1,Credit Card,True,33.58,2024,1,3,False
1278,761,2024-03-26,Electronics,888.0,4,Credit Card,True,3552.0,2024,3,1,False
1279,626,2024-05-09,Home & Garden,181.17,2,Credit Card,True,362.34,2024,5,3,False
1280,708,2024-10-30,Sports,83.4,4,PayPal,True,333.6,2024,10,2,False
1281,640,2024-08-28,Books,45.11,3,Credit Card,True,135.32999999999998,2024,8,2,False
1282,874,2024-04-28,Home & Garden,205.13,1,PayPal,True,205.13,2024,4,6,True
1283,669,2024-08-18,Books,45.29,2,Credit Card,True,90.58,2024,8,6,True
1284,56,2024-09-24,Clothing,181.17,1,PayPal,False,181.17,2024,9,1,False
1285,750,2024-03-18,Home & Garden,270.31,3,Credit Card,True,810.9300000000001,2024,3,0,False
1286,79,2024-06-09,Books,26.35,2,PayPal,True,52.7,2024,6,6,True
1287,373,2024-09-22,Electronics,260.98,3,Credit Card,True,782.94,2024,9,6,True
1288,854,2024-07-11,Electronics,205.9,3,PayPal,False,617.7,2024,7,3,False
1289,910,2024-08-04,Sports,151.12,1,Credit Card,True,151.12,2024,8,6,True
1290,929,2024-03-25,Electronics,1631.43,2,PayPal,True,3262.86,2024,3,0,False
1291,520,2024-04-25,Sports,229.93,4,PayPal,True,919.72,2024,4,3,False
1292,83,2024-02-28,Electronics,426.53,4,Credit Card,True,1706.12,2024,2,2,False
1293,459,2024-02-27,Clothing,152.19,2,Credit Card,True,304.38,2024,2,1,False
1294,944,2024-02-20,Sports,185.68,1,PayPal,False,185.68,2024,2,1,False
1295,396,2024-01-13,Sports,247.87,3,PayPal,True,743.61,2024,1,5,True
1296,954,2024-05-05,Sports,177.96,4,PayPal,True,711.84,2024,5,6,True
1297,175,2024-02-09,Electronics,881.38,2,Bank Transfer,True,1762.76,2024,2,4,False
1298,569,2024-02-06,Clothing,133.49,2,Credit Card,True,266.98,2024,2,1,False
1299,464,2024-06-29,Electronics,1533.04,2,Credit Card,False,3066.08,2024,6,5,True
1300,273,2024-04-04,Home & Garden,37.98,2,Credit Card,True,75.96,2024,4,3,False
1301,680,2023-12-25,Electronics,1266.77,2,Credit Card,True,2533.54,2023,12,0,False
1302,623,2024-12-11,Clothing,170.34,3,Credit Card,True,511.02,2024,12,2,False
1303,151,2024-04-01,Clothing,89.5,2,Credit Card,True,179.0,2024,4,0,False
1304,590,2024-01-10,Sports,69.76,4,Credit Card,True,279.04,2024,1,2,False
1305,335,2024-02-04,Home & Garden,119.34,2,Bank Transfer,True,238.68,2024,2,6,True
1306,111,2024-09-09,Electronics,1378.16,3,Credit Card,True,4134.4800000000005,2024,9,0,False
1307,587,2024-05-24,Home & Garden,234.31,1,PayPal,False,234.31,2024,5,4,False
1308,945,2024-07-31,Clothing,174.35,4,Credit Card,True,697.4,2024,7,2,False
1309,882,2024-01-30,Sports,93.34,2,Credit Card,False,186.68,2024,1,1,False
1310,15,2024-04-25,Clothing,155.02,3,Credit Card,True,465.06000000000006,2024,4,3,False
1311,982,2024-02-29,Sports,163.61,3,Credit Card,True,490.83000000000004,2024,2,3,False
1312,694,2024-07-18,Home & Garden,194.22,3,Credit Card,True,582.66,2024,7,3,False
1313,419,2023-12-28,Electronics,1900.95,3,PayPal,True,5702.85,2023,12,3,False
1314,14,2024-02-10,Electronics,927.38,1,Credit Card,True,927.38,2024,2,5,True
1315,882,2024-11-05,Home & Garden,276.9,3,Credit Card,False,830.6999999999999,2024,11,1,False
1316,614,2024-01-10,Electronics,800.18,4,PayPal,False,3200.72,2024,1,2,False
1317,465,2024-02-14,Home & Garden,119.82,3,PayPal,True,359.46,2024,2,2,False
1318,21,2024-08-24,Sports,83.55,2,PayPal,False,167.1,2024,8,5,True
1319,328,2024-02-26,Home & Garden,39.26,4,Bank Transfer,False,157.04,2024,2,0,False
1320,406,2024-04-15,Books,49.02,2,PayPal,True,98.04,2024,4,0,False
1321,595,2024-08-27,Home & Garden,114.02,4,Credit Card,True,456.08,2024,8,1,False
1322,81,2024-08-26,Sports,27.6,2,Credit Card,True,55.2,2024,8,0,False
1323,302,2024-05-26,Books,24.71,3,PayPal,False,74.13,2024,5,6,True
1324,468,2024-06-16,Sports,228.35,1,Credit Card,True,228.35,2024,6,6,True
1325,621,2024-08-08,Clothing,159.53,2,Bank Transfer,True,319.06,2024,8,3,False
1326,764,2024-06-12,Clothing,124.98,4,PayPal,True,499.92,2024,6,2,False
1327,269,2024-11-22,Home & Garden,165.97,3,PayPal,False,497.90999999999997,2024,11,4,False
1328,310,2024-12-06,Clothing,74.67,2,Credit Card,True,149.34,2024,12,4,False
1329,795,2024-03-24,Clothing,30.23,1,Bank Transfer,True,30.23,2024,3,6,True
1330,975,2024-11-18,Home & Garden,164.2,2,Credit Card,True,328.4,2024,11,0,False
1331,274,2024-03-11,Electronics,1538.86,1,PayPal,True,1538.86,2024,3,0,False
1332,876,2024-03-04,Home & Garden,253.54,1,Credit Card,True,253.54,2024,3,0,False
1333,561,2024-01-10,Electronics,1111.27,3,PayPal,False,3333.81,2024,1,2,False
1334,702,2024-06-13,Electronics,1016.76,3,Credit Card,True,3050.2799999999997,2024,6,3,False
1335,802,2024-02-27,Books,28.5,1,Credit Card,True,28.5,2024,2,1,False
1336,633,2024-09-25,Books,20.1,1,Credit Card,True,20.1,2024,9,2,False
1337,424,2024-11-15,Sports,247.83,4,PayPal,True,991.32,2024,11,4,False
1338,382,2024-06-11,Sports,213.4,4,PayPal,True,853.6,2024,6,1,False
1339,960,2024-06-11,Clothing,132.31,4,Credit Card,True,529.24,2024,6,1,False
1340,926,2024-01-03,Electronics,1333.27,4,Credit Card,True,5333.08,2024,1,2,False
1341,438,2024-07-29,Sports,233.04,4,Credit Card,True,932.16,2024,7,0,False
1342,690,2024-11-15,Home & Garden,260.78,4,Credit Card,False,1043.12,2024,11,4,False
1343,806,2024-10-21,Sports,135.23,4,Credit Card,True,540.92,2024,10,0,False
1344,401,2024-05-25,Books,43.36,4,PayPal,False,173.44,2024,5,5,True
1345,560,2024-03-09,Books,46.62,3,PayPal,True,139.85999999999999,2024,3,5,True
1346,576,2024-12-04,Clothing,102.37,2,Credit Card,True,204.74,2024,12,2,False
1347,198,2024-09-09,Sports,66.47,1,Credit Card,True,66.47,2024,9,0,False
1348,104,2024-02-22,Books,39.1,3,Credit Card,True,117.30000000000001,2024,2,3,False
1349,135,2024-04-24,Electronics,732.86,3,PayPal,False,2198.58,2024,4,2,False
1350,361,2024-11-29,Electronics,1297.76,4,Credit Card,True,5191.04,2024,11,4,False
1351,816,2024-01-06,Home & Garden,280.91,1,Bank Transfer,True,280.91,2024,1,5,True
1352,818,2024-02-17,Books,16.88,4,PayPal,True,67.52,2024,2,5,True
1353,169,2024-10-01,Home & Garden,242.91,3,PayPal,True,728.73,2024,10,1,False
1354,919,2024-10-24,Home & Garden,119.43,4,PayPal,False,477.72,2024,10,3,False
1355,806,2024-08-09,Sports,95.89,1,PayPal,True,95.89,2024,8,4,False
1356,131,2023-12-21,Clothing,193.71,1,PayPal,True,193.71,2023,12,3,False
1357,233,2024-04-05,Clothing,129.3,1,Credit Card,True,129.3,2024,4,4,False
1358,584,2024-03-04,Sports,170.73,3,PayPal,True,512.1899999999999,2024,3,0,False
1359,765,2024-07-19,Books,26.76,1,Credit Card,True,26.76,2024,7,4,False
1360,991,2024-02-16,Sports,100.69,3,Credit Card,False,302.07,2024,2,4,False
1361,202,2024-07-10,Home & Garden,295.72,4,Bank Transfer,True,1182.88,2024,7,2,False
1362,300,2023-12-16,Sports,232.55,1,Credit Card,True,232.55,2023,12,5,True
1363,759,2024-04-21,Books,20.84,1,PayPal,True,20.84,2024,4,6,True
1364,651,2024-01-21,Electronics,268.03,4,Credit Card,True,1072.12,2024,1,6,True
1365,396,2024-09-09,Clothing,89.15,2,PayPal,True,178.3,2024,9,0,False
1366,667,2024-11-14,Electronics,1012.45,4,Credit Card,True,4049.8,2024,11,3,False
1367,240,2024-10-15,Home & Garden,131.18,1,PayPal,True,131.18,2024,10,1,False
1368,217,2024-01-19,Electronics,912.95,3,Bank Transfer,True,2738.8500000000004,2024,1,4,False
1369,415,2024-07-31,Books,45.32,3,PayPal,True,135.96,2024,7,2,False
1370,247,2024-11-06,Books,31.77,4,Credit Card,False,127.08,2024,11,2,False
1371,792,2024-03-01,Books,49.92,2,PayPal,True,99.84,2024,3,4,False
1372,428,2023-12-27,Books,46.33,2,Credit Card,True,92.66,2023,12,2,False
1373,725,2024-10-25,Electronics,201.73,4,Bank Transfer,True,806.92,2024,10,4,False
1374,245,2024-04-01,Home & Garden,243.34,1,Credit Card,True,243.34,2024,4,0,False
1375,358,2024-08-12,Electronics,1950.37,2,Credit Card,True,3900.74,2024,8,0,False
1376,661,2024-07-19,Home & Garden,222.26,2,Credit Card,True,444.52,2024,7,4,False
1377,111,2024-08-26,Books,41.45,2,Bank Transfer,True,82.9,2024,8,0,False
1378,606,2024-02-19,Clothing,45.57,2,PayPal,False,91.14,2024,2,0,False
1379,72,2024-03-17,Clothing,108.57,4,Credit Card,True,434.28,2024,3,6,True
1380,974,2024-06-27,Books,28.81,1,Credit Card,True,28.81,2024,6,3,False
1381,808,2024-02-22,Clothing,48.21,3,PayPal,False,144.63,2024,2,3,False
1382,488,2024-07-04,Books,10.09,2,Credit Card,True,20.18,2024,7,3,False
1383,294,2024-08-10,Home & Garden,63.62,3,Bank Transfer,True,190.85999999999999,2024,8,5,True
1384,899,2024-02-17,Home & Garden,163.25,2,Credit Card,True,326.5,2024,2,5,True
1385,396,2024-03-29,Books,41.54,4,PayPal,True,166.16,2024,3,4,False
1386,533,2024-11-27,Books,17.77,2,Credit Card,True,35.54,2024,11,2,False
1387,992,2024-04-09,Home & Garden,269.32,1,PayPal,True,269.32,2024,4,1,False
1388,226,2024-09-29,Home & Garden,119.92,1,PayPal,True,119.92,2024,9,6,True
1389,550,2024-10-29,Electronics,1256.5,3,Credit Card,False,3769.5,2024,10,1,False
1390,23,2024-08-10,Clothing,126.31,2,Credit Card,False,252.62,2024,8,5,True
