transaction_id,customer_id,date,product_category,amount,items_count,payment_method,is_online
1385,396,2024-03-29,Books,41.54,4,PayPal,True
1386,533,2024-11-27,Books,17.77,2,Credit Card,True
1387,992,2024-04-09,Home & Garden,269.32,1,PayPal,True
1388,226,2024-09-29,Home & Garden,119.92,1,PayPal,True
1389,550,2024-10-29,Electronics,1256.5,3,Credit Card,False
1390,23,2024-08-10,Clothing,126.31,2,Credit Card,False
1391,461,2024-08-25,Home & Garden,49.55,4,Bank Transfer,False
1392,540,2024-07-11,Clothing,48.31,4,Credit Card,True
1393,228,2024-05-24,Books,23.1,1,Credit Card,True
1394,43,2023-12-19,Books,14.14,1,Credit Card,False
1395,974,2024-03-20,Electronics,1980.96,2,Credit Card,True
1396,939,2024-02-24,Clothing,82.0,4,Bank Transfer,True
1397,312,2024-07-29,Clothing,67.73,3,Credit Card,True
1398,975,2024-11-17,Electronics,101.94,4,Bank Transfer,False
1399,266,2024-05-04,Electronics,650.5,2,Credit Card,True
1400,649,2024-06-04,Electronics,1059.61,2,Credit Card,True
1401,439,2024-08-23,Books,17.16,4,PayPal,True
1402,510,2024-06-20,Clothing,171.3,1,Credit Card,True
1403,346,2024-09-22,Books,23.07,3,Credit Card,True
1404,481,2024-12-05,Books,40.78,3,Credit Card,True
1405,904,2024-06-25,Clothing,166.62,1,Credit Card,True
1406,369,2024-05-14,Home & Garden,192.04,3,PayPal,True
1407,685,2024-07-15,Clothing,73.65,3,PayPal,True
1408,489,2024-10-13,Electronics,1556.46,1,Credit Card,True
1409,538,2024-06-18,Electronics,721.26,1,PayPal,True
1410,952,2024-12-03,Sports,147.45,4,Credit Card,False
1411,550,2024-05-30,Books,27.29,4,PayPal,False
1412,603,2024-11-12,Home & Garden,38.31,1,Credit Card,False
1413,180,2024-03-02,Clothing,127.43,4,Credit Card,True
1414,441,2024-01-31,Clothing,38.82,3,Credit Card,True
1415,385,2024-02-02,Electronics,877.99,3,PayPal,True
1416,493,2024-02-05,Books,27.42,4,Credit Card,True
1417,423,2023-12-22,Books,30.4,3,PayPal,True
1418,148,2024-04-29,Clothing,54.27,3,Credit Card,True
1419,393,2024-06-04,Electronics,924.74,4,Credit Card,True
1420,142,2024-04-05,Clothing,73.42,4,Credit Card,True
1421,632,2024-05-06,Books,46.07,4,Credit Card,True
1422,71,2024-12-04,Home & Garden,157.52,1,PayPal,True
1423,465,2024-11-04,Home & Garden,90.74,3,Credit Card,True
1424,357,2024-06-09,Books,20.16,2,Credit Card,True
1425,868,2024-03-29,Home & Garden,45.31,4,Credit Card,True
1426,333,2024-10-23,Electronics,867.14,2,Credit Card,False
1427,943,2024-10-10,Sports,82.69,1,Credit Card,True
1428,185,2024-05-10,Home & Garden,87.29,4,Credit Card,True
1429,78,2024-06-28,Home & Garden,59.64,4,Bank Transfer,False
1430,785,2024-01-05,Clothing,114.54,4,Credit Card,True
1431,16,2024-05-29,Sports,178.56,4,Bank Transfer,True
1432,287,2024-06-26,Books,40.58,3,Credit Card,False
1433,144,2024-11-14,Electronics,652.5,2,PayPal,False
1434,827,2024-01-22,Clothing,90.64,3,PayPal,False
1435,357,2024-08-23,Home & Garden,282.33,4,Credit Card,True
1436,730,2024-01-01,Sports,185.83,1,PayPal,True
1437,539,2024-10-02,Sports,25.76,4,Credit Card,True
1438,27,2023-12-29,Electronics,239.75,3,Credit Card,True
1439,959,2024-09-19,Books,32.7,4,Credit Card,True
1440,909,2023-12-19,Books,15.72,1,Credit Card,True
1441,429,2024-07-19,Electronics,686.28,4,PayPal,True
1442,347,2024-11-28,Clothing,166.0,1,PayPal,False
1443,823,2024-05-09,Home & Garden,65.91,4,Credit Card,True
1444,659,2023-12-19,Sports,98.42,3,PayPal,True
1445,489,2024-04-26,Books,15.45,1,Bank Transfer,True
1446,740,2024-04-17,Electronics,794.97,2,PayPal,True
1447,276,2024-09-29,Sports,85.27,4,Credit Card,True
1448,639,2024-02-27,Electronics,1304.6,1,Credit Card,True
1449,370,2024-01-02,Books,44.26,1,PayPal,True
1450,529,2024-06-30,Books,25.76,3,PayPal,True
1451,104,2024-01-08,Sports,29.15,4,PayPal,True
1452,768,2024-10-31,Electronics,1251.77,2,PayPal,True
1453,798,2024-03-05,Electronics,447.04,2,Credit Card,True
1454,949,2023-12-17,Sports,183.63,1,Credit Card,True
1455,705,2024-11-05,Electronics,771.74,2,Credit Card,False
1456,805,2024-02-29,Sports,70.51,2,Credit Card,True
1457,272,2024-11-22,Sports,203.69,2,Credit Card,True
1458,643,2024-12-03,Sports,184.02,1,PayPal,True
1459,84,2024-10-14,Electronics,1460.64,2,Credit Card,True
1460,680,2024-05-23,Sports,176.12,2,Credit Card,True
1461,814,2024-03-26,Home & Garden,56.18,2,Credit Card,True
1462,138,2024-06-28,Books,36.32,3,Credit Card,True
1463,194,2024-02-08,Books,35.77,2,Credit Card,True
1464,982,2024-05-23,Sports,167.98,3,PayPal,True
1465,618,2024-12-08,Home & Garden,44.91,4,Credit Card,False
1466,870,2024-11-17,Clothing,24.61,3,Credit Card,True
1467,782,2024-08-07,Books,14.86,3,Bank Transfer,True
1468,751,2024-03-24,Electronics,1790.87,1,PayPal,True
1469,864,2024-08-12,Electronics,1093.12,1,Credit Card,False
1470,754,2024-02-13,Clothing,29.65,2,Credit Card,False
1471,744,2024-03-26,Books,21.22,3,Credit Card,True
1472,79,2024-03-12,Home & Garden,193.65,2,Credit Card,True
1473,714,2024-05-16,Electronics,173.5,1,PayPal,False
1474,58,2024-11-24,Clothing,131.99,1,Bank Transfer,True
1475,853,2024-09-20,Sports,212.55,3,Credit Card,False
1476,18,2024-09-10,Books,32.23,2,PayPal,True
1477,563,2024-11-23,Home & Garden,204.11,1,PayPal,True
1478,158,2024-09-05,Sports,212.75,2,Credit Card,True
1479,753,2024-01-17,Electronics,510.28,3,Bank Transfer,False
1480,810,2024-06-15,Electronics,1346.86,2,Credit Card,True
1481,357,2024-01-16,Sports,65.5,1,PayPal,True
1482,115,2024-04-20,Clothing,39.15,3,Credit Card,True
1483,670,2024-11-12,Clothing,78.47,4,Credit Card,True
1484,547,2024-11-19,Clothing,95.65,2,Credit Card,True
1485,55,2024-05-31,Home & Garden,86.4,3,Credit Card,False
1486,853,2024-05-06,Clothing,174.5,4,Credit Card,True
1487,459,2024-09-16,Electronics,708.02,1,Bank Transfer,False
1488,419,2024-08-12,Books,18.9,3,Credit Card,True
1489,212,2024-09-11,Electronics,161.99,3,PayPal,True
1490,554,2024-04-28,Clothing,138.98,1,Credit Card,True
1491,574,2024-02-28,Books,15.98,2,Credit Card,True
1492,534,2024-09-07,Electronics,105.07,2,Bank Transfer,True
1493,334,2024-01-21,Home & Garden,234.87,1,PayPal,True
1494,799,2024-07-10,Home & Garden,184.27,1,PayPal,True
1495,8,2024-03-22,Books,17.0,1,PayPal,True
1496,783,2024-06-30,Books,20.29,2,Credit Card,False
1497,490,2024-08-07,Electronics,522.47,3,Bank Transfer,True
1498,62,2024-07-19,Books,24.28,4,Credit Card,False
1499,847,2024-03-21,Electronics,1735.24,2,PayPal,False
1500,13,2024-10-26,Clothing,181.17,3,Credit Card,False
1501,963,2024-01-06,Home & Garden,39.17,4,Credit Card,True
1502,684,2024-10-10,Books,17.64,3,Credit Card,True
1503,220,2024-01-05,Sports,166.85,4,Bank Transfer,True
1504,170,2024-10-21,Books,20.37,1,PayPal,True
1505,889,2023-12-14,Electronics,1031.68,2,Credit Card,True
1506,685,2023-12-26,Clothing,137.83,2,Credit Card,True
1507,481,2024-12-07,Home & Garden,130.52,1,PayPal,True
1508,790,2024-03-16,Sports,32.52,2,Credit Card,True
1509,219,2024-08-21,Clothing,68.18,4,Bank Transfer,False
1510,782,2024-11-27,Clothing,115.6,4,Credit Card,True
1511,987,2024-05-19,Sports,110.86,1,Credit Card,True
1512,488,2024-03-28,Sports,151.0,4,PayPal,True
1513,716,2024-04-03,Electronics,994.12,3,Credit Card,True
1514,622,2024-12-04,Home & Garden,32.98,3,Bank Transfer,True
1515,408,2024-12-06,Home & Garden,125.32,3,PayPal,True
1516,971,2024-01-17,Books,45.91,4,PayPal,True
1517,963,2024-07-25,Home & Garden,183.77,1,PayPal,True
1518,485,2023-12-22,Sports,240.22,4,Credit Card,True
1519,875,2024-04-11,Sports,213.0,1,Bank Transfer,True
1520,342,2024-02-26,Electronics,647.48,3,Bank Transfer,False
1521,405,2024-03-29,Home & Garden,99.12,2,PayPal,False
1522,838,2024-07-14,Clothing,40.95,2,PayPal,True
1523,546,2024-08-29,Electronics,758.84,2,PayPal,False
1524,299,2024-06-23,Home & Garden,147.06,3,PayPal,True
1525,975,2024-04-14,Books,36.51,1,Credit Card,True
1526,963,2023-12-26,Home & Garden,164.6,2,Credit Card,True
1527,51,2024-08-22,Sports,165.83,2,PayPal,True
1528,10,2024-04-22,Home & Garden,190.14,1,PayPal,False
1529,201,2024-04-17,Sports,98.22,3,Bank Transfer,True
1530,8,2024-07-13,Clothing,198.23,3,Credit Card,False
1531,634,2024-08-26,Electronics,768.11,4,PayPal,True
1532,757,2024-05-23,Home & Garden,241.58,4,Bank Transfer,True
1533,261,2024-03-01,Sports,196.31,2,Bank Transfer,False
1534,440,2023-12-29,Books,10.99,4,Bank Transfer,True
1535,674,2024-06-03,Clothing,170.59,3,Credit Card,True
1536,936,2024-05-03,Clothing,71.47,1,Credit Card,True
1537,712,2024-10-18,Home & Garden,144.37,1,PayPal,True
1538,603,2024-06-18,Clothing,138.37,1,PayPal,True
1539,991,2024-03-20,Sports,147.35,4,Credit Card,True
1540,649,2024-11-14,Sports,102.25,4,Credit Card,True
1541,629,2024-06-05,Books,23.86,2,Credit Card,True
1542,721,2024-04-08,Sports,25.24,3,Bank Transfer,True
1543,761,2024-10-04,Books,11.36,4,Credit Card,True
1544,311,2024-10-29,Home & Garden,212.03,2,PayPal,False
1545,122,2024-07-21,Sports,151.76,4,Credit Card,False
1546,375,2024-02-25,Sports,160.95,3,PayPal,True
1547,819,2024-02-14,Clothing,193.84,2,PayPal,True
1548,423,2024-01-09,Clothing,28.53,4,PayPal,True
1549,66,2024-04-24,Sports,75.39,2,Credit Card,True
1550,137,2024-07-30,Electronics,1362.25,1,Credit Card,True
1551,898,2023-12-18,Home & Garden,61.33,4,Credit Card,True
1552,648,2024-06-04,Electronics,999.53,3,Credit Card,True
1553,283,2024-08-30,Clothing,170.89,3,PayPal,True
1554,859,2024-09-22,Sports,198.73,1,Credit Card,True
1555,361,2024-04-23,Sports,184.05,3,Credit Card,True
1556,897,2024-08-22,Books,45.46,1,Credit Card,True
1557,648,2024-02-01,Clothing,126.26,3,Credit Card,True
1558,918,2024-11-26,Home & Garden,265.34,4,Credit Card,True
1559,30,2024-12-03,Home & Garden,77.87,2,PayPal,True
1560,704,2024-09-24,Home & Garden,191.36,4,Credit Card,True
1561,927,2024-08-31,Books,40.05,2,Credit Card,True
1562,235,2024-03-09,Home & Garden,233.17,3,PayPal,True
1563,117,2024-04-15,Electronics,1851.28,2,Credit Card,True
1564,154,2024-05-06,Sports,231.44,1,Credit Card,False
1565,628,2024-09-21,Home & Garden,83.82,2,Credit Card,True
1566,58,2024-10-20,Books,23.99,1,Credit Card,False
1567,915,2024-02-07,Clothing,50.56,3,Bank Transfer,True
1568,215,2024-08-03,Home & Garden,102.69,1,Credit Card,True
1569,169,2024-05-28,Clothing,29.6,3,Credit Card,True
1570,903,2024-02-19,Electronics,857.42,2,PayPal,True
1571,193,2024-08-25,Electronics,680.22,3,Credit Card,True
1572,341,2024-03-28,Home & Garden,220.1,2,Credit Card,True
1573,797,2024-08-15,Clothing,127.02,1,PayPal,True
1574,702,2024-01-31,Sports,99.24,1,Bank Transfer,True
1575,833,2024-04-10,Electronics,1785.12,3,Bank Transfer,False
1576,576,2024-05-07,Sports,51.35,1,Credit Card,True
1577,365,2024-05-27,Books,26.58,3,Credit Card,False
1578,32,2024-09-16,Clothing,24.49,1,Credit Card,True
1579,540,2024-03-17,Home & Garden,156.85,1,PayPal,True
1580,704,2024-09-14,Home & Garden,135.96,4,PayPal,True
1581,823,2024-12-02,Sports,72.78,4,Credit Card,False
1582,253,2024-06-26,Home & Garden,146.93,1,Credit Card,True
1583,583,2024-07-09,Electronics,697.51,4,Credit Card,True
1584,331,2024-10-17,Sports,62.25,3,PayPal,True
1585,340,2024-03-02,Sports,187.66,1,Credit Card,True
1586,138,2024-04-23,Books,31.88,1,Credit Card,True
1587,897,2023-12-15,Sports,97.88,3,Credit Card,True
1588,174,2024-10-19,Clothing,48.87,1,Credit Card,True
1589,194,2024-06-29,Clothing,85.06,1,PayPal,True
1590,285,2024-08-21,Home & Garden,138.87,3,Credit Card,True
1591,818,2024-06-02,Clothing,86.22,2,Credit Card,False
1592,721,2024-06-23,Electronics,280.98,2,Bank Transfer,True
1593,758,2024-03-27,Books,35.81,3,Credit Card,True
1594,281,2024-02-24,Clothing,38.35,2,Credit Card,True
1595,921,2024-05-18,Clothing,27.74,4,Credit Card,False
1596,557,2024-04-12,Electronics,1390.34,3,Credit Card,True
1597,852,2024-10-01,Sports,96.3,1,Credit Card,True
1598,863,2024-12-06,Clothing,165.51,1,Credit Card,True
1599,686,2024-10-15,Sports,142.12,1,Credit Card,True
1600,926,2024-02-25,Books,15.11,1,Bank Transfer,True
1601,156,2024-11-12,Books,10.93,3,PayPal,True
1602,654,2024-10-10,Home & Garden,263.02,3,PayPal,True
1603,150,2024-01-19,Sports,132.9,1,PayPal,True
1604,810,2024-04-15,Clothing,146.13,2,PayPal,True
1605,107,2024-07-03,Electronics,1436.28,4,PayPal,True
1606,798,2024-07-16,Books,43.54,4,Credit Card,True
1607,928,2023-12-23,Electronics,513.18,3,Credit Card,True
1608,992,2024-09-16,Clothing,119.32,3,Credit Card,True
1609,935,2024-10-27,Clothing,32.85,3,Credit Card,True
1610,400,2024-11-26,Home & Garden,280.82,2,Credit Card,True
1611,702,2024-02-22,Electronics,1559.36,2,Credit Card,False
1612,750,2024-05-10,Books,10.97,3,Credit Card,True
1613,114,2024-02-03,Home & Garden,126.98,2,Credit Card,False
1614,964,2024-10-23,Sports,37.23,1,Bank Transfer,True
1615,236,2024-07-06,Home & Garden,299.63,3,Bank Transfer,True
1616,794,2024-09-01,Home & Garden,185.05,4,Bank Transfer,True
1617,205,2024-05-07,Electronics,542.65,1,Credit Card,True
1618,337,2024-03-28,Books,31.36,1,Credit Card,False
1619,350,2024-09-19,Electronics,636.23,3,Credit Card,True
1620,393,2024-08-31,Electronics,949.14,2,Credit Card,True
1621,664,2024-03-05,Home & Garden,268.98,3,Credit Card,True
1622,471,2024-03-04,Home & Garden,54.27,4,Credit Card,False
1623,255,2024-09-16,Clothing,46.71,2,Credit Card,True
1624,98,2024-02-26,Electronics,1726.91,1,Credit Card,True
1625,697,2024-05-21,Books,26.11,3,Credit Card,True
1626,964,2024-05-22,Sports,52.24,1,PayPal,True
1627,786,2024-06-14,Home & Garden,140.83,1,PayPal,True
1628,262,2024-12-01,Electronics,1449.28,4,Credit Card,True
1629,21,2024-03-12,Clothing,147.54,2,PayPal,False
1630,766,2024-05-15,Sports,158.12,2,Bank Transfer,False
1631,533,2024-09-17,Electronics,1795.83,3,Credit Card,True
1632,876,2024-02-15,Home & Garden,145.92,1,Credit Card,True
1633,848,2024-07-19,Electronics,732.03,3,Bank Transfer,True
1634,279,2024-04-10,Sports,208.73,3,Credit Card,True
1635,145,2024-03-13,Books,12.09,3,Bank Transfer,True
1636,494,2024-11-08,Clothing,59.82,4,PayPal,True
1637,176,2024-05-12,Home & Garden,213.08,2,Credit Card,False
1638,620,2024-04-27,Home & Garden,265.12,1,PayPal,True
1639,329,2023-12-13,Home & Garden,258.49,4,Bank Transfer,True
1640,865,2024-02-16,Books,40.36,3,Credit Card,True
1641,145,2024-05-06,Home & Garden,128.18,3,PayPal,False
1642,787,2023-12-31,Sports,36.64,4,PayPal,False
1643,944,2024-06-15,Home & Garden,94.94,2,Credit Card,True
1644,944,2024-09-03,Home & Garden,54.95,4,PayPal,True
1645,781,2024-06-30,Sports,54.39,4,Bank Transfer,True
1646,542,2024-08-28,Clothing,199.84,2,Credit Card,True
1647,833,2024-10-27,Sports,46.0,1,Credit Card,True
1648,614,2024-01-12,Electronics,1374.26,4,Credit Card,True
1649,134,2024-08-13,Books,48.94,3,Credit Card,True
1650,378,2024-06-15,Sports,151.78,1,Credit Card,True
1651,70,2024-01-29,Books,40.33,1,PayPal,True
1652,161,2024-11-10,Sports,247.45,3,Credit Card,True
1653,917,2024-11-12,Clothing,148.95,4,Credit Card,True
1654,793,2024-03-08,Home & Garden,282.93,1,PayPal,True
1655,721,2024-06-09,Clothing,146.0,4,Credit Card,True
1656,521,2024-07-04,Books,19.75,4,Credit Card,True
1657,853,2024-09-15,Books,12.23,4,Credit Card,True
1658,188,2024-07-24,Sports,40.08,4,Credit Card,False
1659,536,2024-03-21,Books,31.07,1,Credit Card,True
1660,275,2024-09-27,Books,39.22,3,Credit Card,True
1661,989,2024-07-16,Home & Garden,224.9,1,Bank Transfer,False
1662,187,2024-04-27,Home & Garden,299.4,4,Credit Card,True
1663,25,2024-05-04,Sports,91.61,2,Credit Card,True
1664,35,2024-05-09,Clothing,121.8,4,PayPal,True
1665,880,2024-01-22,Books,41.69,2,PayPal,False
1666,982,2024-01-15,Clothing,43.21,1,Credit Card,True
1667,103,2023-12-17,Home & Garden,120.2,1,Credit Card,True
1668,304,2024-09-10,Clothing,23.55,2,PayPal,False
1669,246,2024-07-27,Home & Garden,287.58,4,Credit Card,True
1670,933,2024-07-10,Sports,94.7,4,PayPal,True
1671,351,2024-08-26,Home & Garden,57.01,1,Credit Card,True
1672,450,2024-09-08,Clothing,89.69,4,PayPal,True
1673,198,2024-01-22,Clothing,145.15,1,Credit Card,True
1674,795,2024-03-23,Home & Garden,138.41,1,Credit Card,True
1675,969,2024-12-05,Sports,29.3,3,Credit Card,True
1676,525,2024-08-16,Clothing,195.97,4,Bank Transfer,False
1677,30,2024-11-20,Clothing,77.05,2,PayPal,True
1678,399,2024-01-01,Electronics,1104.5,1,Credit Card,False
1679,581,2024-09-08,Home & Garden,294.4,3,Bank Transfer,False
1680,786,2024-10-25,Clothing,57.92,3,Credit Card,True
1681,506,2024-08-04,Sports,40.93,4,PayPal,True
1682,349,2024-05-23,Sports,139.78,2,PayPal,True
1683,342,2024-05-31,Books,20.1,1,Credit Card,True
1684,155,2024-11-15,Sports,78.61,3,PayPal,True
1685,544,2024-11-03,Clothing,171.99,3,Credit Card,True
1686,484,2024-01-10,Books,49.33,1,Credit Card,True
1687,835,2023-12-19,Clothing,181.85,4,PayPal,True
1688,444,2023-12-25,Books,19.05,3,Credit Card,False
1689,419,2024-09-30,Sports,67.66,1,Credit Card,True
1690,888,2024-01-09,Clothing,32.29,2,Credit Card,False
1691,663,2024-03-19,Books,38.96,2,Credit Card,True
1692,209,2024-03-14,Clothing,29.31,2,Credit Card,False
1693,979,2024-07-04,Home & Garden,182.87,2,Credit Card,True
1694,234,2024-11-07,Books,34.66,3,Credit Card,True
1695,36,2024-05-03,Electronics,765.36,2,Credit Card,False
1696,819,2024-09-24,Clothing,172.56,4,PayPal,True
1697,257,2024-05-14,Clothing,159.19,4,Credit Card,False
1698,690,2024-02-15,Electronics,756.3,4,PayPal,True
1699,244,2024-09-28,Books,28.15,2,Credit Card,True
1700,99,2024-01-29,Clothing,124.27,3,PayPal,True
1701,22,2024-10-05,Clothing,77.2,2,Credit Card,True
1702,123,2024-01-29,Books,11.42,1,Credit Card,False
1703,874,2024-07-25,Sports,175.79,1,Credit Card,True
1704,762,2024-01-27,Electronics,128.33,1,PayPal,True
1705,135,2024-03-24,Sports,41.41,2,Credit Card,True
1706,967,2024-10-26,Clothing,90.51,2,Credit Card,True
1707,270,2024-02-14,Books,23.75,1,Credit Card,True
1708,985,2024-02-22,Home & Garden,127.82,2,Credit Card,True
1709,474,2024-10-14,Electronics,1394.16,3,Credit Card,True
1710,904,2024-09-18,Electronics,1791.6,3,PayPal,True
1711,787,2024-08-05,Books,38.11,1,PayPal,True
1712,327,2024-06-10,Sports,77.51,1,Credit Card,False
1713,840,2024-06-30,Home & Garden,73.64,4,Bank Transfer,False
1714,749,2024-09-10,Electronics,1351.38,1,Credit Card,True
1715,649,2024-10-10,Sports,104.16,4,PayPal,True
1716,515,2024-02-09,Clothing,196.98,1,Credit Card,True
1717,687,2024-12-11,Clothing,118.98,2,Credit Card,True
1718,961,2024-06-05,Clothing,80.5,1,Credit Card,True
1719,808,2024-05-17,Electronics,1715.4,1,PayPal,False
1720,885,2024-01-02,Home & Garden,157.74,4,PayPal,True
1721,529,2024-01-25,Sports,248.21,2,Bank Transfer,True
1722,873,2024-12-08,Electronics,1771.82,4,Credit Card,True
1723,883,2024-04-24,Electronics,1574.44,3,PayPal,True
1724,670,2024-05-02,Sports,181.08,2,Credit Card,True
1725,729,2024-05-17,Home & Garden,140.98,2,Credit Card,True
1726,460,2024-10-08,Sports,33.86,2,PayPal,True
1727,730,2024-09-08,Clothing,147.28,3,Credit Card,False
1728,587,2024-05-11,Electronics,1328.22,2,Bank Transfer,True
1729,167,2024-04-20,Home & Garden,236.58,2,PayPal,True
1730,241,2024-05-24,Books,26.41,1,PayPal,True
1731,527,2024-03-14,Clothing,109.3,3,Credit Card,True
1732,816,2024-11-27,Books,21.56,2,Bank Transfer,True
1733,192,2024-11-01,Home & Garden,144.17,1,PayPal,True
1734,519,2024-02-14,Clothing,76.5,1,Credit Card,True
1735,74,2024-12-07,Sports,229.07,2,Credit Card,False
1736,278,2024-01-19,Clothing,135.46,4,PayPal,True
1737,766,2024-05-05,Clothing,130.34,4,Credit Card,True
1738,391,2024-08-19,Electronics,300.59,3,Credit Card,True
1739,31,2024-01-14,Books,36.39,1,PayPal,False
1740,114,2024-07-05,Books,14.8,1,Credit Card,True
1741,97,2024-07-18,Books,20.11,2,Bank Transfer,True
1742,979,2024-02-28,Clothing,162.24,4,Credit Card,True
1743,404,2024-08-07,Electronics,247.86,4,Credit Card,False
1744,745,2024-01-28,Electronics,1697.69,1,PayPal,False
1745,369,2024-01-11,Home & Garden,282.56,2,Credit Card,True
1746,789,2024-01-11,Electronics,127.98,2,Credit Card,True
1747,728,2024-02-04,Clothing,57.01,1,PayPal,False
1748,218,2024-10-22,Electronics,1887.36,1,PayPal,True
1749,12,2024-04-17,Sports,190.84,1,Credit Card,True
1750,209,2024-11-07,Sports,168.47,3,Credit Card,False
1751,915,2024-04-13,Home & Garden,185.67,3,Bank Transfer,False
1752,339,2024-05-22,Home & Garden,87.77,3,Credit Card,True
1753,34,2024-04-16,Books,38.6,2,Credit Card,False
1754,517,2024-11-18,Sports,129.84,3,Credit Card,True
1755,481,2024-05-11,Home & Garden,102.18,3,PayPal,True
1756,148,2024-04-11,Sports,151.51,3,Credit Card,True
1757,744,2024-04-24,Home & Garden,79.0,2,Credit Card,True
1758,791,2024-03-18,Home & Garden,92.63,4,Credit Card,True
1759,229,2024-08-15,Home & Garden,143.33,4,PayPal,True
1760,189,2024-06-17,Home & Garden,111.14,4,Credit Card,True
1761,238,2024-08-03,Clothing,194.61,3,PayPal,False
1762,630,2024-05-28,Books,33.79,1,Credit Card,True
1763,87,2024-07-12,Home & Garden,87.28,1,Credit Card,True
